car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
MG Hector Sharp 1.5 DCT Petrol [2019-2020],₹ 15.99 Lakh,"29,988",Petrol,Bangalore,2020
Nissan Terrano XL (D),₹ 5.7 Lakh,"1,21,000 ",Diesel,Ahmedabad,2014
Maruti Suzuki Baleno Delta 1.2,₹ 5.85 Lakh,"39,852",Petrol,Delhi,2018
Renault Kwid Neotech RXL,₹ 4.35 Lakh,"12,850",Petrol,Mumbai,2020
Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],₹ 5.81 Lakh,"31,500",Petrol,Chennai,2018
Maruti Suzuki Alto 800 Lxi,₹ 2.05 Lakh,"35,965",Petrol,Kolkata,2014
Kia Sonet HTX Plus 1.0 iMT [2020-2021],₹ 10.06 Lakh,"18,169",Petrol,Pune,2020
Maruti Suzuki Celerio VXi,₹ 3.57 Lakh,"24,063",Petrol,Kolkata,2015
Mahindra Scorpio 2021 S7 140 2WD 7 STR,₹ 12.85 Lakh,"19,000",Diesel,Delhi,2020
Hyundai Elite i20 Sportz 1.2 [2016-2017],₹ 8.3 Lakh,"35,811",Petrol,Hyderabad,2020
Mercedes-Benz CLA 200 CDI Sport,₹ 26.75 Lakh,"7,000",Diesel,Kolkata,2018
Honda City SV Diesel,₹ 7.9 Lakh,"60,000",Diesel,Ahmedabad,2018
Skoda Rapid 1.6 MPI Ambition Plus AT,₹ 6.95 Lakh,"67,269",Petrol,Mumbai,2017
Maruti Suzuki Wagon R 1.0 LXI CNG (O),₹ 6.4 Lakh,"40,664",CNG,Mumbai,2021
Toyota Fortuner 3.0 MT,₹ 10.75 Lakh,"1,13,000 ",Diesel,Mumbai,2011
Maruti Suzuki Alto 800 Vxi,₹ 3.41 Lakh,"20,786",Petrol,Chennai,2018
MG Hector Sharp Hybrid 1.5 Petrol [2019-2020],₹ 14.5 Lakh,"35,000",Hybrid,Delhi,2020
BMW 5 Series 520d M Sport,₹ 32.95 Lakh,"53,971",Diesel,Thane,2017
Toyota Fortuner 4X4 AT 2.8 Diesel,₹ 39.5 Lakh,"53,834",Diesel,Kolkata,2021
Tata Nexon XZ Plus (O),₹ 10.67 Lakh,"30,356",Petrol,Chennai,2020
Maruti Suzuki Ciaz Delta 1.5 Diesel,₹ 9.1 Lakh,"76,000",Diesel,Hyderabad,2019
Hyundai Santro Xing GLS,₹ 2.6 Lakh,"79,800",Petrol,Ambattur,2013
Maruti Suzuki Alto 800 Vxi Plus,₹ 4.02 Lakh,"4,958",Petrol,Delhi,2021
Hyundai Creta 1.6 SX Plus AT Petrol,₹ 11.75 Lakh,"70,000",Petrol,Ahmedabad,2019
Hyundai Santro Magna [2018-2020],₹ 5.62 Lakh,"24,669",Petrol,Pune,2020
Land Rover Range Rover Evoque Dynamic SD4,₹ 22.5 Lakh,"89,000",Diesel,Ahmedabad,2014
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],₹ 3.85 Lakh,"42,228",Petrol,Delhi,2014
Hyundai Creta E Plus 1.6 Petrol,₹ 9.39 Lakh,"40,544",Petrol,Bangalore,2016
Maruti Suzuki Vitara Brezza ZXI Plus Dual Tone,₹ 11.25 Lakh,"19,608",Petrol,Bangalore,2020
Maruti Suzuki Celerio VXi AMT,₹ 3.95 Lakh,"41,058",Petrol,Delhi,2016
BMW 3 Series 320d Luxury Line,₹ 10.9 Lakh,"65,000",Diesel,Ahmedabad,2013
Maruti Suzuki Ciaz Sigma 1.4 MT,₹ 6.35 Lakh,"38,773",Petrol,Mumbai,2017
Mercedes-Benz E-Class E 220 d Avantgarde,₹ 44.37 Lakh,"49,700",Diesel,Ahmedabad,2018
Tata Nexon XZA Plus Petrol,₹ 8.66 Lakh,"31,585",Petrol,Pune,2018
Maruti Suzuki Wagon R 1.0 VXI,₹ 3.6 Lakh,"86,866",Petrol,Kolkata,2015
Skoda Superb L&K TDI AT,₹ 19.95 Lakh,"56,341",Diesel,Mumbai,2017
Honda City V,₹ 6.69 Lakh,"53,206",Petrol,Bangalore,2015
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2017-2020],₹ 4.75 Lakh,"18,000",Petrol,Ahmedabad,2017
Hyundai Elite i20 Asta 1.4 (O) CRDi,₹ 6.85 Lakh,"63,379",Diesel,Mumbai,2016
Honda City VX CVT,₹ 7.5 Lakh,"48,900",Petrol,Ahmedabad,2015
Hyundai Creta 1.6 S Petrol,₹ 8.56 Lakh,"41,951",Petrol,Delhi,2016
Tata Safari XZ Plus,₹ 19.45 Lakh,"22,889",Diesel,Kolkata,2021
Kia Seltos HTK 1.5 [2020-2021],₹ 11.43 Lakh,"19,970",Petrol,Pune,2019
Maruti Suzuki Alto 800 Vxi,₹ 3.5 Lakh,"44,706",Petrol,Hyderabad,2018
Honda City ZX VTEC,₹ 1.8 Lakh,"83,920",Petrol,Pune,2008
Audi A4 Technology 40 TFSI [2021-2022],₹ 39.5 Lakh,"45,760",Petrol,Ahmedabad,2021
Hyundai Verna SX Plus 1.6 CRDi AT,₹ 8.9 Lakh,"56,040",Diesel,Mumbai,2017
Maruti Suzuki S-Presso VXi Plus,₹ 4.76 Lakh,64,Petrol,Delhi,2021
Maruti Suzuki Dzire ZXi AMT,₹ 6.9 Lakh,"51,500",Petrol,Ahmedabad,2019
Honda City Anniversary Edition Petrol,₹ 11.3 Lakh,"36,040",Petrol,Pune,2018
Maruti Suzuki Alto K10 VXi,₹ 1.99 Lakh,"34,579",Petrol,Pune,2012
Hyundai Elite i20 Asta 1.2,₹ 4.61 Lakh,"40,875",Petrol,Kolkata,2015
Hyundai i20 Active 1.2 SX,₹ 6.73 Lakh,"31,622",Petrol,Hyderabad,2017
Ford EcoSport Titanium 1.5L TDCi,₹ 8.99 Lakh,"36,600",Diesel,Bangalore,2017
Audi A6 2.0 TDI Premium,₹ 13.5 Lakh,"29,000",Diesel,Kolkata,2013
Skoda Rapid Ambition 1.6 TDI CR MT,₹ 9.8 Lakh,"41,443",Diesel,Hyderabad,2019
Ford EcoSport Titanium 1.5L Ti-VCT AT,₹ 6.25 Lakh,"62,926",Petrol,Mumbai,2016
Maruti Suzuki Wagon R 1.0 VXI,₹ 3.84 Lakh,"55,486",Petrol,Kolkata,2017
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT,₹ 6.25 Lakh,"36,053",Petrol,Ahmedabad,2020
Honda Jazz V Petrol,₹ 7.7 Lakh,"17,922",Petrol,Pune,2019
Kia Seltos HTK Plus 1.5 [2019-2020],₹ 16.85 Lakh,"8,963",Petrol,Thane,2022
Honda City V,₹ 8.91 Lakh,"20,143",Petrol,Bangalore,2018
Maruti Suzuki Swift DZire VXI,₹ 4.75 Lakh,"66,000",Petrol,Thane,2013
Maruti Suzuki Estilo LXi,"₹ 99,991","29,012",Petrol,Kolkata,2008
Honda City V,₹ 8.35 Lakh,"40,547",Petrol,Mumbai,2018
Honda City VX,₹ 6.8 Lakh,"80,815",Petrol,Mumbai,2016
Maruti Suzuki Swift VXi,₹ 6.06 Lakh,"24,858",Petrol,Bangalore,2017
Isuzu MU-X 4x2,₹ 17.91 Lakh,"96,095",Diesel,Thane,2017
Maruti Suzuki Wagon R 1.0 VXI,₹ 3.23 Lakh,"54,095",Petrol,Pune,2014
MINI Cooper Countryman Cooper S,₹ 20 Lakh,"69,446",Petrol,Hyderabad,2014
Maruti Suzuki Alto K10 VXi,₹ 2.1 Lakh,"1,27,000 ",Petrol,Kolkata,2012
Hyundai Creta SX 1.5 Petrol CVT [2020-2022],₹ 17 Lakh,"12,500",Petrol ,Poonamallee,2020
Maruti Suzuki Dzire ZXi Plus AMT,₹ 7.99 Lakh,"59,597",Petrol,Bangalore,2018
Maruti Suzuki Wagon R VXi 1.2,₹ 5.35 Lakh,"18,855",Petrol,Thane,2019
Maruti Suzuki Swift VXi AMT [2018-2019],₹ 7.45 Lakh,"41,528",Petrol,Bangalore,2018
Maruti Suzuki Swift LXi,₹ 5.51 Lakh,"35,166",Petrol,Hyderabad,2019
Fiat Abarth Punto T-Jet 1.4 Abarth,₹ 8.97 Lakh,"26,762",Petrol,Bangalore,2015
Audi Q5 2.0 TDI quattro Premium Plus,₹ 22.88 Lakh,"58,670",Diesel,Ahmedabad,2014
Hyundai Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],₹ 5.75 Lakh,"29,964",Petrol,Mumbai,2017
Land Rover Range Rover Evoque SE R-Dynamic Petrol,₹ 77 Lakh,"5,600",Petrol,Thane,2021
Maruti Suzuki Alto 800 Lxi,₹ 2.89 Lakh,"20,572",Petrol,Delhi,2017
Tata Tiago Revotron XT [2016-2019],₹ 4.53 Lakh,"44,296",Petrol,Chennai,2018
Mahindra KUV100 NXT K8 6 STR [2017-2020],₹ 7 Lakh,"12,000",Petrol,Hyderabad,2020
Maruti Suzuki Alto 800 Vxi,₹ 2.91 Lakh,"39,262",Petrol,Pune,2017
Hyundai Santro Xing GL,₹ 1.42 Lakh,"46,733",Petrol,Kolkata,2010
Volkswagen Polo Highline1.2L (P),₹ 6.99 Lakh,"39,200",Petrol,Bangalore,2016
Hyundai Creta 1.6 SX Plus AT Petrol,₹ 9.64 Lakh,"67,981",Petrol,Pune,2016
Honda City ZX Petrol [2019-2019],₹ 12.49 Lakh,"66,729",Petrol,Bangalore,2020
Mercedes-Benz CLA 200 Petrol Sport,₹ 25.5 Lakh,"13,137",Petrol,Mumbai,2017
Volkswagen Polo Highline1.2L (P),₹ 3 Lakh,"47,000",Petrol,Kolkata,2013
Volvo XC90 D5 AWD,₹ 45 Lakh,"45,000",Diesel,Kolkata,2018
Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],₹ 12.99 Lakh,"36,770",Diesel,Bangalore,2019
Isuzu D-Max V-Cross 4x4,₹ 16.95 Lakh,"67,970",Diesel,Bangalore,2017
Honda City SV CVT,₹ 6.58 Lakh,"46,910",Petrol,Pune,2015
Honda Jazz S AT [2015-2016],₹ 6.85 Lakh,"34,231",Petrol,Bangalore,2015
Tata Safari XZA Plus 6S Adventure New,₹ 23.95 Lakh,"13,594",Diesel,Bangalore,2021
Hyundai Venue SX 1.5 CRDi,₹ 9.25 Lakh,"43,000",Diesel,Ahmedabad,2020
Honda City VX CVT,₹ 7.35 Lakh,"82,953",Petrol,Chennai,2016
Tata Safari Storme 2.2 VX 4x2,₹ 5.75 Lakh,"65,000",Diesel,Kolkata,2014
Audi A4 2.0 TDI (177bhp) Premium,₹ 14.9 Lakh,"86,830",Diesel,Hyderabad,2013
Hyundai Creta S 1.5 Diesel [2020-2022],₹ 16 Lakh,"72,305",Diesel,Hyderabad,2021
Honda City V Diesel,₹ 6.8 Lakh,"55,201",Diesel,Hyderabad,2015
Maruti Suzuki Ciaz ZXI+,₹ 7.31 Lakh,"37,799",Petrol,Thane,2017
Maruti Suzuki Wagon R 1.0 LXi,₹ 2.95 Lakh,"24,628",Petrol,Bangalore,2011
Honda WR-V SV MT Petrol,₹ 7.75 Lakh,"24,000",Petrol,Ahmedabad,2020
Maruti Suzuki S-Cross Alpha 1.3,₹ 11.5 Lakh,"34,514",Diesel,Hyderabad,2019
Mahindra XUV500 W10,₹ 10.5 Lakh,"89,000",Diesel,Thane,2016
Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],₹ 19 Lakh,"1,08,810 ",Diesel,Ahmedabad,2018
Maruti Suzuki Wagon R 1.0 LXI ABS,₹ 5.56 Lakh,"3,810",Petrol,Delhi,2021
Jeep Compass Longitude (O) 2.0 Diesel [2017-2020],₹ 15.4 Lakh,"43,922",Diesel,Thane,2019
Maruti Suzuki Celerio VXi (O) CNG,₹ 6.15 Lakh,"36,560",CNG,Thane,2020
Hyundai i10 Sportz 1.2 Kappa2,₹ 4.55 Lakh,"48,137",Petrol,Hyderabad,2014
Honda City V CVT Petrol [2017-2019],₹ 7.95 Lakh,"44,415",Petrol,Thane,2017
Jeep Compass Limited Plus Diesel [2018-2020],₹ 17.99 Lakh,"64,683",Diesel,Bangalore,2019
Honda Amaze 1.2 S AT i-VTEC,₹ 3.95 Lakh,"38,885",Petrol,Mumbai,2014
Maruti Suzuki Baleno Alpha 1.2,₹ 7.11 Lakh,"69,886",Petrol,Mumbai,2019
Toyota Land Cruiser LC 200 VX,₹ 70 Lakh,"1,52,000 ",Diesel,Pune,2011
Hyundai Verna Fluidic 1.6 VTVT SX Opt AT,₹ 10.11 Lakh,"31,726",Petrol,Pune,2018
Maruti Suzuki S-Presso VXi Plus,₹ 4.4 Lakh,"75,258",Petrol,Hyderabad,2020
Honda City 1.5 V MT,₹ 3.25 Lakh,"77,000",Petrol,Noida,2010
Maruti Suzuki Swift VXi,₹ 4.11 Lakh,"34,551",Petrol,Delhi,2015
Hyundai Creta 1.6 SX Plus Special Edition,₹ 11.57 Lakh,"53,459",Diesel,Hyderabad,2017
Maruti Suzuki S-Cross Zeta AT,₹ 9.14 Lakh,"11,729",Petrol,Kolkata,2020
Hyundai i20 Sportz 1.5 MT Diesel,₹ 9.5 Lakh,"11,000",Diesel,Ahmedabad,2022
Maruti Suzuki Swift ZXi,₹ 4.1 Lakh,"75,000",Petrol,Noida,2014
Toyota Urban Cruiser High Grade AT,₹ 12.56 Lakh,"15,412",Petrol,Pune,2022
Honda City V CVT Petrol [2017-2019],₹ 7.93 Lakh,"70,233",Petrol,Delhi,2017
Honda Brio S MT,₹ 3.45 Lakh,"53,000",Petrol,Ahmedabad,2013
Skoda Rapid Ambition 1.6 MPI MT Plus,₹ 5.25 Lakh,"60,000",Petrol,Hyderabad,2014
Maruti Suzuki Swift VXi,₹ 5.57 Lakh,"54,489",Petrol,Chennai,2017
Chevrolet Tavera Neo 3 LS- 10 STR BS-IV,₹ 7.95 Lakh,"95,000",Diesel,Thane,2016
Toyota Corolla Altis VL AT Petrol,₹ 12.75 Lakh,"25,000",Petrol,Mumbai,2017
Nissan Kicks XV Premium Turbo 1.3,₹ 12.65 Lakh,"31,387",Petrol,Hyderabad,2020
Maruti Suzuki Celerio VXi CNG,₹ 6.1 Lakh,"23,225",CNG,Thane,2020
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2017-2020],₹ 4.94 Lakh,"35,705",Petrol,Delhi,2017
Honda City VX Diesel,₹ 6.8 Lakh,"41,000",Diesel,Kolkata,2015
Maruti Suzuki Alto K10 VXi [2014-2019],₹ 3.36 Lakh,"44,042",Petrol,Pune,2015
Audi Q7 45 TDI Premium Plus,₹ 52 Lakh,"48,000",Diesel,Pune,2017
Maruti Suzuki Alto 800 Lxi,₹ 2.99 Lakh,"72,171",Petrol,Bangalore,2014
Renault Triber RXZ [2019-2020],₹ 6.7 Lakh,"20,555",Petrol,Pune,2020
Maruti Suzuki Swift VXi [2014-2017],₹ 6.5 Lakh,"3,168",Petrol,Kolkata,2019
Tata Tiago Revotron XT [2016-2019],₹ 4.75 Lakh,"47,751",Petrol,Noida,2018
Maruti Suzuki Alto K10 LXi,₹ 2.01 Lakh,"52,151",Petrol,Delhi,2010
Hyundai Venue SX 1.4 CRDi,₹ 9.83 Lakh,"40,655",Diesel,Delhi,2019
Maruti Suzuki Swift VDi,₹ 4.27 Lakh,"82,914",Diesel,Kolkata,2017
Volkswagen Vento Highline Diesel,₹ 4.7 Lakh,"83,501",Diesel,Hyderabad,2013
Hyundai Elite i20 Asta 1.2,₹ 5.49 Lakh,"61,900",Petrol,Gurgaon,2015
Hyundai Creta SX Plus 1.6 AT CRDI,₹ 10.93 Lakh,"37,630",Diesel,Kolkata,2018
Hyundai Verna SX 1.5 VTVT,₹ 11.79 Lakh,"63,994",Petrol,Bangalore,2020
Maruti Suzuki S-Cross Alpha 1.3,₹ 8.75 Lakh,"58,000",Diesel,Thane,2018
Honda City VX,₹ 9.5 Lakh,"25,000",Petrol,Pallikarnai,2017
Honda City V Petrol [2017-2019],₹ 7.45 Lakh,"33,246",Petrol,Mumbai,2017
Ford EcoSport Titanium 1.5L TDCi,₹ 8.25 Lakh,"42,071",Diesel,Bangalore,2016
Jaguar XE Prestige Diesel,₹ 32.99 Lakh,"29,999",Diesel,Bangalore,2017
Renault Kwid RXT [2015-2019],₹ 3.15 Lakh,"15,507",Petrol,Thane,2017
Maruti Suzuki Dzire ZDi AMT,₹ 7.64 Lakh,"15,805",Diesel,Bangalore,2018
Maruti Suzuki Celerio VXi AMT,₹ 3.85 Lakh,"63,931",Petrol,Noida,2014
Maruti Suzuki Wagon R 1.0 VXI ABS,₹ 5.5 Lakh,"31,295",Petrol,Hyderabad,2019
Hyundai Creta SX Plus 1.6 AT CRDI,₹ 10.25 Lakh,"1,30,000 ",Diesel,Ahmedabad,2017
Maruti Suzuki S-Cross Zeta AT,₹ 11.56 Lakh,"9,400",Petrol,Ahmedabad,2021
Hyundai Creta SX Plus 1.6  Petrol,₹ 8.55 Lakh,"39,000",Petrol,Thane,2015
Maruti Suzuki Baleno Delta 1.2,₹ 5.82 Lakh,"24,749",Petrol,Kolkata,2018
Maruti Suzuki Vitara Brezza ZXi Plus AT SHVS,₹ 12.75 Lakh,"21,986",Petrol,Bangalore,2020
BMW 5 Series GT 535d,₹ 15 Lakh,"81,000",Diesel,Ahmedabad,2012
Volkswagen Vento Highline 1.0L TSI,₹ 12 Lakh,"37,230",Petrol,Hyderabad,2021
Hyundai Verna EX 1.6 VTVT [2017-2018],₹ 5.25 Lakh,"35,856",Petrol,Delhi,2014
Skoda Yeti Ambiente,₹ 6 Lakh,"1,37,849 ",Diesel,Hyderabad,2011
Renault Kwid 1.0 RXT Opt,₹ 4.52 Lakh,"19,927",Petrol,Bangalore,2019
Nissan Sunny XL,₹ 2.49 Lakh,"56,000",Petrol,Kolkata,2012
BMW 5 Series 520d M Sport,₹ 33 Lakh,"41,296",Diesel,Mumbai,2017
Honda Amaze 1.2 SX i-VTEC,₹ 4.45 Lakh,"63,882",Petrol,Mumbai,2016
Honda Brio V MT,₹ 3.51 Lakh,"39,276",Petrol,Mumbai,2014
Hyundai Creta S 1.5 Petrol [2020-2022],₹ 13.25 Lakh,"16,000",Petrol,Thane,2021
Maruti Suzuki Baleno Zeta 1.2,₹ 4.83 Lakh,"57,052",Petrol,Kolkata,2016
Maruti Suzuki Vitara Brezza ZDi Plus,₹ 10.22 Lakh,"50,802",Diesel,Pune,2019
Hyundai i20 Magna 1.2,₹ 3.75 Lakh,"45,195",Petrol,Mumbai,2014
Maruti Suzuki Wagon R 1.0 LXI CNG,₹ 4.2 Lakh,"86,955",CNG,Pune,2018
Kia Sonet GTX Plus 1.0 iMT [2020-2021],₹ 11.04 Lakh,"20,879",Petrol,Kolkata,2020
Hyundai Elite i20 Sportz 1.2 (O),₹ 5.95 Lakh,"5,000",Petrol,Thane,2016
Maruti Suzuki Wagon R 1.0 VXI,₹ 2.99 Lakh,"44,480",Petrol,Kolkata,2014
Hyundai Santro Sportz CNG [2018-2020],₹ 5.29 Lakh,"39,717",CNG,Pune,2018
Mahindra TUV300 T8,₹ 6.23 Lakh,"32,549",Diesel,Kolkata,2017
Skoda Laura Ambition 2.0 TDI CR AT,₹ 4.25 Lakh,"1,40,037 ",Diesel,Mumbai,2013
Mahindra Thar LX Hard Top Petrol AT,₹ 15.75 Lakh,"10,900",Petrol,Ahmedabad,2020
Audi Q3 35 TDI quattro Technology,₹ 14.9 Lakh,"90,000",Diesel,Ahmedabad,2015
Maruti Suzuki XL6 Alpha MT Petrol,₹ 9.9 Lakh,"38,598",Petrol,Thane,2020
Toyota Innova Crysta GX 2.4 7 STR,₹ 21.5 Lakh,"12,039",Diesel,Ahmedabad,2020
Tata Tigor EV XZ Plus,₹ 11.35 Lakh,"17,294",Electric,Thane,2021
Skoda Superb Elegance 1.8 TSI AT,₹ 8 Lakh,"1,35,000 ",Petrol ,Thiruvallur,2010
Maruti Suzuki Swift VXi [2014-2017],₹ 6.95 Lakh,"46,027",Petrol,Hyderabad,2019
Renault Duster RXL Petrol,₹ 4.8 Lakh,"46,525",Petrol,Pune,2014
Tata Harrier XZ [2019-2020],₹ 15.51 Lakh,"24,500",Diesel,Ahmedabad,2019
Honda City VX CVT,₹ 7.75 Lakh,"48,793",Petrol,Thane,2016
Hyundai i10 Sportz 1.2 Kappa2,₹ 3.25 Lakh,"85,500",Petrol,Thane,2014
Maruti Suzuki Swift VXi ABS,₹ 6.89 Lakh,"34,088",Petrol,Bangalore,2017
Maruti Suzuki Baleno Delta 1.2,₹ 7.19 Lakh,"19,921",Petrol,Pune,2019
Honda Brio V MT,₹ 2.39 Lakh,"75,000",Petrol,Ahmedabad,2012
Maruti Suzuki Alto K10 VXi,₹ 2.6 Lakh,"99,203",Petrol,Hyderabad,2012
Jeep Compass Limited 2.0 Diesel [2017-2020],₹ 13.5 Lakh,"57,000",Diesel,Ahmedabad,2019
Hyundai Grand i10 Magna 1.0 Kappa VTVT LPG [2014-2016],₹ 4.75 Lakh,"34,810",LPG,Bangalore,2015
Maruti Suzuki Ciaz Alpha Hybrid 1.5 [2018-2020],₹ 8.45 Lakh,"35,829",Petrol,Mumbai,2018
Audi A4 2.0 TDI (143bhp),₹ 13.5 Lakh,"89,332",Diesel,Ahmedabad,2013
Audi Q7 45 TDI Technology Pack,₹ 54 Lakh,"22,000",Diesel,Kolkata,2019
Maruti Suzuki Vitara Brezza ZDi+ Dual Tone [2017-2018],₹ 8.21 Lakh,"59,706",Diesel,Mumbai,2016
BMW X1 sDrive20d,₹ 8 Lakh,"75,000",Diesel,Ahmedabad,2011
Hyundai Elite i20 Magna Plus 1.4 CRDi,₹ 5.94 Lakh,"58,262",Diesel,Delhi,2018
Kia Sonet HTK Plus 1.5 AT,₹ 15.5 Lakh,"9,914",Diesel,Thane,2021
Hyundai Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],₹ 4.96 Lakh,"81,298",Petrol,Pune,2015
BMW X1 sDrive20d xLine,₹ 37.85 Lakh,"29,221",Diesel,Bangalore,2019
Hyundai Creta E Plus 1.6 Petrol,₹ 8.29 Lakh,"34,766",Petrol,Mumbai,2017
Maruti Suzuki Wagon R 1.0 VXI,₹ 3.41 Lakh,"20,138",Petrol,Hyderabad,2014
Honda WR-V VX MT Petrol,₹ 6.49 Lakh,"47,000",Petrol,Kolkata,2017
Hyundai Grand i10 Sportz 1.2 Kappa VTVT Dual Tone,₹ 6.59 Lakh,"27,113",Petrol,Bangalore,2019
Maruti Suzuki Wagon R ZXI 1.2 AGS,₹ 6.99 Lakh,"7,506",Petrol,Bangalore,2020
Toyota Innova Crysta 2.8 GX AT 8 STR [2016-2020],₹ 18.9 Lakh,"48,969",Diesel,Thane,2018
Honda Amaze 1.2 S MT Petrol [2018-2020],₹ 5.85 Lakh,"77,200",Petrol,Thane,2018
Hyundai Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],₹ 5.41 Lakh,"34,258",Petrol,Mumbai,2016
Hyundai Elite i20 Asta 1.2,₹ 4.46 Lakh,"54,136",Petrol,Kolkata,2015
Hyundai Elite i20 Magna Executive 1.2,₹ 6.75 Lakh,"28,000",Petrol,Ahmedabad,2017
Volkswagen Vento Comfortline Diesel AT,₹ 5.5 Lakh,"56,000",Diesel,Thane,2014
MG Hector Plus Sharp 1.5 Petrol Turbo DCT 6-STR,₹ 17 Lakh,"19,000",Petrol,Kolkata,2021
Maruti Suzuki Wagon R 1.0 VXI+ (O),₹ 4.67 Lakh,"84,065",Petrol,Pune,2018
Maruti Suzuki Ertiga VXi AT,₹ 10.45 Lakh,"37,523",Petrol,Mumbai,2019
Maruti Suzuki Wagon R 1.0 LXI CNG,₹ 4.06 Lakh,"64,942",CNG,Delhi,2017
Maruti Suzuki Vitara Brezza ZDi Plus,₹ 8.75 Lakh,"82,000",Diesel,Ahmedabad,2018
Hyundai i20 Magna 1.2,₹ 2.59 Lakh,"41,123",Petrol,Delhi,2011
Chevrolet Cruze LTZ AT,₹ 6.9 Lakh,"72,000",Diesel,Ahmedabad,2015
Maruti Suzuki Ritz Zxi BS-IV,₹ 3.21 Lakh,"65,247",Petrol,Delhi,2014
Honda Brio VX AT,₹ 5.75 Lakh,"56,861",Petrol,Ahmedabad,2017
Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],₹ 5.45 Lakh,"41,100",Petrol,Ahmedabad,2018
Maruti Suzuki Wagon R 1.0 VXI,₹ 2.99 Lakh,"56,932",Petrol,Kolkata,2014
Toyota Camry Hybrid,₹ 18.9 Lakh,"20,000",Petrol,Kolkata,2017
Honda City VX CVT,₹ 14.5 Lakh,"4,275",Petrol,Thane,2021
Hyundai Elite i20 Sportz 1.2,₹ 5.91 Lakh,"20,281",Petrol,Mumbai,2017
Maruti Suzuki Baleno Delta 1.2,₹ 5.68 Lakh,"46,310",Petrol,Kolkata,2019
Maruti Suzuki Ritz Vxi BS-IV,₹ 2.5 Lakh,"60,000",Petrol,Kolkata,2014
Tata Nexon XT [2017-2019],₹ 6.9 Lakh,"16,449",Petrol,Kolkata,2018
Jeep Compass Limited Plus Petrol AT [2018-2020],₹ 18.75 Lakh,"27,000",Petrol,Mumbai,2019
Tata Tigor Revotron XZ,₹ 7.09 Lakh,"15,122",Petrol,Chennai,2021
Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT,₹ 5.69 Lakh,"5,221",Petrol,Bangalore,2015
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],₹ 5.95 Lakh,"35,000",Petrol,Thane,2016
Toyota Corolla Altis G AT Petrol,₹ 10.25 Lakh,"67,800",Petrol,Pallikarnai,2015
Hyundai Creta E Plus 1.6 Petrol,₹ 10.5 Lakh,"34,841",Petrol,Hyderabad,2018
Maruti Suzuki Ciaz S 1.4 MT,₹ 7.15 Lakh,"22,217",Petrol,Ahmedabad,2017
Tata Tiago XZ Plus,₹ 6.79 Lakh,"17,817",Petrol,Bangalore,2020
Kia Seltos HTX 1.5 [2020-2021],₹ 15.45 Lakh,"13,969",Petrol,Bangalore,2020
Hyundai i20 Asta (O) 1.2 MT,₹ 9.6 Lakh,"13,626",Petrol,Thane,2021
Maruti Suzuki Wagon R 1.0 VXI,₹ 3.32 Lakh,"31,316",Petrol,Kolkata,2014
Maruti Suzuki Dzire VDi,₹ 7.25 Lakh,"7,050",Diesel,Thane,2018
Honda City 1.5 S MT,₹ 3.95 Lakh,"74,000",Petrol,Mumbai,2012
Hyundai Elite i20 Asta 1.2 (O) [2019-2020],₹ 8.01 Lakh,"24,737",Petrol,Delhi,2019
Maruti Suzuki Vitara Brezza VDi (O) [2016-2018],₹ 9.45 Lakh,"29,147",Diesel,Hyderabad,2019
Hyundai Creta E Plus 1.4 CRDI,₹ 9.7 Lakh,"48,976",Diesel,Pune,2017
Hyundai Creta SX Plus 1.6  Petrol,₹ 9.25 Lakh,"39,240",Petrol,Thane,2017
Maruti Suzuki Alto 800 Lxi,₹ 2.81 Lakh,"70,153",Petrol,Kolkata,2018
Hyundai Elite i20 Magna Executive 1.2,₹ 6.75 Lakh,"16,398",Petrol,Thane,2019
Honda Amaze 1.2 S i-VTEC,₹ 3.9 Lakh,"65,636",Petrol,Pune,2014
Hyundai Elite i20 Asta 1.2 (O) [2016],₹ 5.75 Lakh,"30,000",Petrol,Kolkata,2017
Hyundai i10 Magna 1.2 Kappa2,₹ 2.45 Lakh,"26,916",Petrol,Thane,2012
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],₹ 5.4 Lakh,"34,000",Petrol,Thane,2019
Hyundai Venue SX (O) 1.5 CRDi,₹ 11.5 Lakh,"16,100",Diesel,Ambattur,2021
Honda City SV CVT,₹ 6.5 Lakh,"36,623",Petrol,Thane,2015
Maruti Suzuki Eeco 5 STR WITH A/C+HTR CNG [2017-2019],₹ 6.45 Lakh,"1,374",CNG,Mumbai,2021
